#ny
48
#nweek
6
#tcath
90547 93707 83472 96302 96968 110399 107001 82145 89176 81927 70612 104243 127763 126153 164186 113148 131100 99667 122104 134729 105575 91334 99972 78593 68209 78640 81848 68705 100641 91776 94385 96860 98905 87934 70664 64029 23492 47488 11766 16604 31218 16670 22731 38504 36201 28751 34515 37377
#minesc
9238 6748 22729 12119 2221 25242 1268 4611 6644 6164 1410 1424 12041 6099 13430 11906 26545 23408 9714 34206 22809 30856 3387 7890 12920 21276 35454 42789 89508 52961 61801 33656 30130 23033 10704 16189 6269 8314 20664 26830 18934 28346 18067 37334 14919 10212 16963 6847
#minrun
11.51077 11.51747 11.57309 11.59378 11.50478 11.81777 11.59237 11.37085 11.47023 11.38613 11.18473 11.56805 11.848 11.79246 12.08738 11.7365 11.9681 11.72055 11.78918 12.03727 11.76278 11.71333 11.54596 11.3677 11.3038 11.51209 11.67251 11.62173 12.15556 11.88267 11.9588 11.77925 11.76784 11.61699 11.30674 11.2925 10.30095 10.92956 10.38684 10.679 10.82281 10.71477 10.61639 11.23635 10.84193 10.57037 10.84891 10.69702
#ubrun
13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236 13.12236
#inrvr
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 222145 381958 312353 376291 251781 0 0 0 0 0 0 80399 124421 131090 133292 0 0 0 0 0 0
#inrvrsd
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16055.37 36321.54 21082.73 31094.38 16314.68 0 0 0 0 0 0 8604.579 9362.232 12632.35 15702.17 0 0 0 0 0 0
#w_kwe
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9675 0 0 0 0 0 0 0 3547 0 8543 14475 28801 0 17019 15112 5642 5826 1716 4056 0 0 3191 8163 0 7207 0 8505 0 0 6808 0
#w_tul
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 697 1083 2218 2932 0 0 0 0 0 0 924 1346 1067 1475 2653 1008 374 707 362 201 284 559 198 325 711 909 648 0 0 0 0 0 0
#w_geo
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7501 7810 0 0 2956 3313 2445 0 5392 3845 4359 4972 3383 3664 1500 1605 2362 1267 2988 2301 2218 3669 3322 3828 2418 2920 4318 2834
#w_kog
5822 0 13436 11437 0 16075 0 0 4922 4479 0 0 8603 0 10093 7602 6471 12157 0 20249 13900 13116 0 5567 3254 8151 9830 11751 19880 21686 19305 0 9740 9201 5160 6926 0 1919 3726 8333 7062 7787 6292 10301 5645 6969 5837 0
#w_tat
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1484 808 2013 2237 0 2833 2858 1700 2058 1194 1071 554 1011 1116 495 2050 2131 2693 2146 0 0 0 0 0 0
#w_tak
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423 1197 0 0 345 718 326 378 461 499 537 412 413 311 183 149 238 104 0 0 0 318 205 554 357 323 0 233
#a_kwe
0 2075 1722 0 0 0 0 471 0 0 0 0 622 1157 0 0 0 0 0 0 0 0 0 0 0 0 1795 2661 6801 5059 0 0 487 0 0 0 0 1165 0 0 0 0 0 0 721 0 0 0
#a_kis
0 0 2417 0 0 0 81 0 0 63 0 0 869 152 631 217 0 0 1021 1243 0 439 457 0 0 0 1727 654 5157 2206 4734 692 1074 0 235 534 588 599 622 709 622 0 584 1063 350 0 0 0
#a_tul
0 439 0 0 1035 0 0 186 0 0 0 0 195 0 205 358 0 0 0 0 0 0 0 0 0 0 0 94 1196 672 0 173 0 0 0 0 0 83 0 0 0 0 0 0 0 0 0 0
#a_sla
0 0 289 0 1186 0 126 231 0 0 336 516 244 631 596 583 335 1082 1218 1446 985 980 557 0 238 598 1236 1242 2177 4097 0 1458 589 0 0 79 49 154 497 810 0 423 442 950 269 0 0 0
#a_kip
0 0 0 0 0 0 0 0 0 0 0 193 0 1598 537 885 670 1248 1520 1215 0 855 443 0 182 0 1615 1493 1868 1679 1618 2147 1061 0 0 116 193 261 1220 917 898 889 1123 1344 723 0 0 0
#a_ank
0 0 0 0 0 9074 0 1909 0 0 424 0 954 2109 1255 1564 2284 2687 0 3171 0 2187 1930 0 714 0 0 3514 5362 0 5639 3984 3222 0 0 0 0 754 3201 0 718 1781 1534 3160 1264 0 0 628
#a_hlk
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233 0 0 0 0 0 0 0 52 513 1096 539 510 705 0 418 565 229 61 36 0 80 77 100 140 162 719 99 0 0 660
#a_osk
0 0 0 0 0 0 0 0 0 0 0 193 80 0 113 0 91 103 0 326 0 1470 0 98 62 0 295 844 293 582 386 0 213 379 0 26 51 38 200 0 47 136 0 638 169 0 0 373
#a_hlt
2571 0 2766 0 0 0 521 1069 0 0 650 0 0 0 0 0 2022 1573 0 1887 0 2093 0 741 301 4156 733 0 4051 1760 1866 0 0 0 587 0 0 532 0 662 1157 676 980 1377 854 0 0 0
#a_che
0 1407 268 0 0 0 0 173 1177 1002 0 317 0 0 0 0 1050 678 1206 1565 0 345 0 0 0 0 730 810 918 1155 1015 0 290 323 0 249 229 138 340 0 217 660 565 1345 419 0 0 645
#a_gag
663 897 504 0 0 0 0 0 0 0 0 205 0 0 0 0 328 419 807 1193 0 364 0 0 0 143 452 1095 670 788 531 1035 177 303 62 96 178 74 359 0 135 453 438 760 0 0 0 449
#a_pit
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 151 0 165 197 290 744 170 131 242 187 67 85 0 0 0 0 0 234 471 330 160 0 0 28
#a_ber
182 0 227 0 0 93 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 175 211 176 206 367 347 165 245 209 75 145 0 64 0 0 580 492 550 542 321 0 0 326
#a_slp
0 1930 1100 682 0 0 413 572 545 620 0 0 474 452 0 0 2536 1010 1010 1911 0 0 0 0 362 1033 1255 1242 1138 1801 862 943 1033 632 135 767 670 469 1865 2016 1578 687 1399 1918 1150 0 0 671
#testf
0.1774174 0.1774174 0.1774174 0.1774174 0.1774174 0.1774174 0.1774174 0.1774174 0.2243283 0 0.1503382 0.1987848 0.2080124 0.1769381 0.1434063 0.05930233 0.3466284 0.2148375 0.2882808 0.1566004 0.4007425 0.1912625 0.1166376 0.1359741 0.2088501 0.07905307 0.3546878 0.2764273 0.2129752 0.2334607 0.1299335 0.09961818 0.1524376 0.195456 0.2190306 0.1188069 0.05079272 0.1681062 0.2834243 0.1858789 0.169648 0.08992626 0.1979949 0.1477541 0.1326662 0.1722352 0.1365796 0.06887756
0.2780992 0.2780992 0.2780992 0.2780992 0.2780992 0.2780992 0.2780992 0.2780992 0.2902834 0.09304544 0.4038691 0.3070225 0.3086388 0.2780155 0.209523 0.2965116 0.1790531 0.417187 0.3098397 0.3066128 0.2138021 0.5294732 0.2198953 0.1348931 0.3896363 0.4156598 0.2245157 0.274808 0.2926901 0.2851447 0.3054127 0.1999705 0.2931243 0.2830127 0.3754969 0.2976349 0.2964155 0.3708229 0.2369849 0.2291984 0.1830433 0.2067235 0.1706155 0.3297872 0.1894646 0.1931082 0.2746627 0.3083675
0.2356919 0.2356919 0.2356919 0.2356919 0.2356919 0.2356919 0.2356919 0.2356919 0.1488038 0.2427304 0.1656057 0.2367788 0.1786083 0.3474382 0.332539 0.294186 0.2131994 0.1269976 0.1395799 0.3005212 0.09630924 0.1195652 0.386562 0.2468535 0.1530376 0.2509922 0.1600547 0.1432636 0.251262 0.1875632 0.2934952 0.3113559 0.3056847 0.3460212 0.1516679 0.1996045 0.3308093 0.2653872 0.1216634 0.1519517 0.2084758 0.320194 0.3085465 0.2458629 0.2331399 0.2704848 0.324359 0.3165184
0.1278159 0.1278159 0.1278159 0.1278159 0.1278159 0.1278159 0.1278159 0.1278159 0.1633051 0.430598 0.1398946 0.1136584 0.08516412 0.09758148 0.1492064 0.1994186 0.1084648 0.0328077 0.1008845 0.09882003 0.02882725 0.05330268 0.1512507 0.1461663 0.04614253 0.1035888 0.1034078 0.06616444 0.06926968 0.1601203 0.1674942 0.2471719 0.1182636 0.07527089 0.1335259 0.1695448 0.2114436 0.09627965 0.07708603 0.1315607 0.1384982 0.1459178 0.1740173 0.04728132 0.1599377 0.1269875 0.1116613 0.1326484
0.05944232 0.05944232 0.05944232 0.05944232 0.05944232 0.05944232 0.05944232 0.05944232 0.05093854 0.1504442 0.04878655 0.02098075 0.02183551 0.02580904 0.060946 0.03372093 0.05423243 0.02730448 0.01381979 0.03000699 0.02140205 0.03574415 0.03781268 0.1902556 0.02049611 0.05282331 0.03370499 0.03505017 0.04057234 0.07676923 0.05348879 0.07540061 0.04314557 0.0322648 0.05555775 0.0817937 0.06274879 0.07427848 0.01475576 0.06254103 0.0721657 0.111729 0.05391958 0.05910166 0.1398019 0.1274599 0.07758154 0.09650231
0.04739238 0.04739238 0.04739238 0.04739238 0.04739238 0.04739238 0.04739238 0.04739238 0.0785057 0.08318188 0.03381739 0.05684469 0.07556867 0.04219998 0.0658019 0.04302326 0.06714491 0.00973648 0.01824212 0.01962864 0.009827473 0.0257107 0.01716114 0.1348158 0.05928106 0.05230419 0.03581775 0.04091587 0.07178172 0.02301124 0.036135 0.04424268 0.05552779 0.02134697 0.04014582 0.01611884 0.04155801 0.01076771 0.01742281 0.1167318 0.06057519 0.1003801 0.05156679 0.02718676 0.06317538 0.03798648 0.04037448 0.05013021
#ccat
0 12458 18483 24633 9891 29882 4912 13406 0 0 0 0 12640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
