"","Estimate","Std.Error"
"log_fl.7",0.678677176794745,0.104614755066895
"log_fl.8",0.76546841189461,0.126597732078406
"log_fl.9",0.650272860521229,0.108205046689704
"log_fl.10",0.675470534426661,0.148559559789408
"log_fl.11",0.649651311252913,0.116154275670225
"log_fl.12",0.572168644420237,0.0781714258613907
"log_fl.13",0.631291226634867,0.10191547302985
"log_fl.14",0.596922978177147,0.0820020611695829
"log_fl.15",0.780809595743281,0.0908921728576747
"log_fl.16",0.800317458865578,0.0789148249028167
"log_fl.17",1.19137685177402,0.106967053353669
"log_fl.18",1.33299800490181,0.141586354240809
"log_fl.19",1.15784175726709,0.114244367254695
"log_fl.20",1.21960245872326,0.126595663964727
"log_fl.21",1.35258251522452,0.109047948879104
"log_fl.22",0.779869921493466,0.138096533538831
"log_fl.23",0.859516821353817,0.110856514043492
"log_fl.24",0.784870964594776,0.0691546448304618
"log_fl.25",1.1081804907816,0.0914430168008213
"log_fl.26",1.18658520261219,0.0822965667648658
"log_fl.27",1.38281069627169,0.0881324399475188
"log_fl.28",1.43356736420168,0.0846387388703209
"log_fl.29",1.42651005026568,0.0850071224527627
"log_fl.30",1.35462628138744,0.0795404698573575
"log_fl.31",1.09790104515538,0.0747203232502138
"log_fl.32",0.908025847393423,0.0675629518638492
"log_fl.33",0.902325752386647,0.0705874234899887
"log_fl.34",0.593201717065754,0.0527074937640231
"log_fl.35",0.73308731039066,0.0604518248510314
"log_fl.36",1.37418040007979,0.106328119212294
"log_fl.37",0.687322110333377,0.0569165283828337
"log_fl.38",2.25332669874783,0.096032529684552
"log_fl.39",2.10229899553232,0.0629152710333128
"log_fl.40",1.58980241854443,0.0779862049861848
"log_fl.41",2.18736979893263,0.0810887672585985
"log_fl.42",2.01314082730402,0.0664433596704015
"log_fl.43",1.78590588551308,0.0676567662739586
"log_fl.44",1.43809786119323,0.061927611682875
"log_fl.45",1.58599601041822,0.0733903173032927
"log_fl.46",1.58748052353226,0.0806616335590207
"log_fl.47",1.25050984139725,0.0678743519321363
"log_fu",2.64964837661143,0.221465558605302
"log_fu.1",3.36184407044777,0.245079734878282
"log_fu.2",3.40570298107378,0.18061269551673
"log_fu.3",2.91106247335809,0.267587337853412
"log_fu.4",3.45188812336988,0.334930530320074
"log_fu.5",3.16181865050225,0.24471026754995
"log_fu.6",1.66575149305668,0.220920788027163
"log_fu.7",2.35848716385276,0.210554670548516
"log_fu.8",2.41415643521699,0.235299474897822
"log_fu.9",2.38336230982968,0.224359425364157
"log_fu.10",2.10556976281367,0.300246994765744
"log_fu.11",2.1773333466941,0.240918550679261
"log_fu.12",2.1710630624565,0.177286183440107
"log_fu.13",2.13828830328018,0.215860222496811
"log_fu.14",2.02003344325078,0.180107912671383
"log_fu.15",2.10817673506613,0.165454169440919
"log_fu.16",2.3044626887518,0.141249944682763
"log_fu.17",2.45864999534633,0.151921195758754
"log_fu.18",2.86721550347348,0.19108984216312
"log_fu.19",2.65278538588784,0.16538673291317
"log_fu.20",2.66863812278999,0.1781444868981
"log_fu.21",2.68071121292058,0.145793902259947
"log_fu.22",2.09742418129105,0.253095435010915
"log_fu.23",2.20239470811231,0.190260198767153
"log_fu.24",1.96837178457327,0.123995649900579
"log_fu.25",2.52906684678446,0.135048380232417
"log_fu.26",2.46958757773705,0.116659725617223
"log_fu.27",3.04024401860902,0.11662739986262
"log_fu.28",2.86573320342004,0.109644882510126
"log_fu.29",3.04663430435151,0.110682081746459
"log_fu.30",2.83756424876085,0.105827138109792
"log_fu.31",2.55770169852083,0.110381424477277
"log_fu.32",2.29493493522382,0.110587572073373
"log_fu.33",2.25712114039005,0.116172904571054
"log_fu.34",1.81567758570102,0.114019891848049
"log_fu.35",1.85756673031376,0.11294652212655
"log_fu.36",2.8530621803767,0.14145330415455
"log_fu.37",2.10958877622562,0.111590349654018
"log_fu.38",3.41110001866369,0.106665147830685
"log_fu.39",3.96321590157705,0.0679658420450969
"log_fu.40",3.17961803094457,0.095746398700487
"log_fu.41",4.12468369301617,0.0898932162795481
"log_fu.42",3.75900755455578,0.0765444667685051
"log_fu.43",3.56493314702702,0.0810102352069098
"log_fu.44",3.04837101731925,0.0808343501522022
"log_fu.45",3.50244251711038,0.0920940935295897
"log_fu.46",3.44708955948659,0.101283836657638
"log_fu.47",3.29422473772877,0.0946979171509715
"t_run",206820.501099343,27349.8477314969
"t_run.1",331579.849269025,59254.3628647116
"t_run.2",243133.738134519,28883.9745521785
"t_run.3",244116.146052315,41251.6310630255
"t_run.4",373245.370691045,94595.560357229
"t_run.5",319941.842666948,52589.6900684878
"t_run.6",144779.171569942,11142.3524374131
"t_run.7",150818.663940357,15942.7537425003
"t_run.8",176571.362083754,22487.0638236135
"t_run.9",147421.793665851,16135.833853548
"t_run.10",126405.545168672,18954.2889638371
"t_run.11",184178.684607903,21637.105703267
"t_run.12",211154.938802549,17064.1029080105
"t_run.13",217790.596382389,22612.8430059667
"t_run.14",272921.478215673,22995.5521620829
"t_run.15",219668.649554149,19864.779420827
"t_run.16",264728.161196217,20571.373734641
"t_run.17",280054.258071129,28778.4352238583
"t_run.18",411313.510025031,56727.9788210278
"t_run.19",379798.85743663,42147.2487681207
"t_run.20",314045.074888022,38618.5656384609
"t_run.21",302139.795477871,31400.4980261279
"t_run.22",194074.752225639,26924.0693957416
"t_run.23",162739.787162688,17895.062940859
"t_run.24",130667.266431306,8844.52335331917
"t_run.25",209010.384173957,18267.2633908899
"t_run.26",229309.700404907,17544.4597596574
"t_run.27",243474.798597439,19706.5808046518
"t_run.28",366378.837005749,27973.6279968341
"t_run.29",340488.702887653,26235.1534459207
"t_run.30",320138.675947384,22931.5388359771
"t_run.31",256864.661393485,17783.9888536459
"t_run.32",218244.729714993,13921.9036630941
"t_run.33",191928.829581424,12894.883362561
"t_run.34",114684.10995019,6336.07061074608
"t_run.35",115445.969492413,6935.30924972717
"t_run.36",81045.8163645937,8193.55086679926
"t_run.37",85676.3571593748,4904.11574412587
"t_run.38",89901.8469417551,7645.75419300222
"t_run.39",122704.621798638,4939.70579176469
"t_run.40",134909.021384778,8944.49768164959
"t_run.41",135605.741096087,9005.12553321998
"t_run.42",152224.591350177,7751.26120133914
"t_run.43",207077.463633375,11185.9500477623
"t_run.44",135722.086006864,6844.40689435453
"t_run.45",129115.035690208,8117.24515552202
"t_run.46",154293.529732062,10982.0733271559
"t_run.47",122348.55177373,7323.72287134579
"t_esc",116375.251714061,27079.541025189
"t_esc.1",237909.264922554,59143.9056783471
"t_esc.2",159595.458470685,28661.5147360982
"t_esc.3",147724.97610564,41098.0619982091
"t_esc.4",276385.664582306,94532.7287583715
"t_esc.5",209470.687810233,52423.0393758609
"t_esc.6",37594.3495080389,10055.75567941
"t_esc.7",68568.6617336228,15546.9023224029
"t_esc.8",87517.2092862576,22161.9054456277
"t_esc.9",65230.2513081423,15764.3668643766
"t_esc.10",55586.2745268084,18778.1290746653
"t_esc.11",79574.110629445,21221.0126348299
"t_esc.12",83236.7244461136,16092.8464394736
"t_esc.13",91754.9035090538,21946.8260682538
"t_esc.14",108647.768945512,21852.1311810282
"t_esc.15",106480.653677641,19284.1897438724
"t_esc.16",133540.404991375,19757.4458177204
"t_esc.17",180513.052892223,28502.9833909769
"t_esc.18",288621.446589099,56536.622163869
"t_esc.19",245135.401287443,41755.423549388
"t_esc.20",208374.375938763,38407.8753941303
"t_esc.21",210874.844537537,31173.5384073405
"t_esc.22",93862.7349984625,26637.0114824281
"t_esc.23",84867.3588951351,17613.0431758757
"t_esc.24",62255.0367512142,8362.92054106253
"t_esc.25",130535.387994424,17944.4168741996
"t_esc.26",147648.69684814,17194.9614705927
"t_esc.27",175372.795798828,19475.6650312632
"t_esc.28",265659.95686425,27662.1619834503
"t_esc.29",248753.64408918,25938.9890392788
"t_esc.30",225922.737886617,22568.6627071764
"t_esc.31",160004.6668206,17270.8777010959
"t_esc.32",118966.204592366,13264.6633885268
"t_esc.33",103782.607439159,12340.3594016965
"t_esc.34",43893.5299185376,5524.08886274578
"t_esc.35",51603.2678246631,6365.64486505018
"t_esc.36",57623.9287026401,8128.20195159972
"t_esc.37",38149.7549818483,4430.78581652838
"t_esc.38",78158.2678493981,7629.21127493727
"t_esc.39",106165.353618027,4967.82713069297
"t_esc.40",103757.086434798,8888.96510753118
"t_esc.41",118952.259009681,8995.92047358828
"t_esc.42",129492.104629769,7689.15022558893
"t_esc.43",168575.209604543,11059.1067437419
"t_esc.44",99516.0814111867,6664.17366195475
"t_esc.45",100363.32739647,8015.51009793977
"t_esc.46",119773.085693082,10875.5265411515
"t_esc.47",84973.6639788169,7121.77862886951
