"","Estimate","Std.Error"
"t_run.11",182535.743075913,21493.6260274886
"t_run.12",210584.659631921,17108.9911527749
"t_run.13",218011.40813876,22927.1430331553
"t_run.14",272323.753044611,23081.8573107594
"t_run.15",219544.560351674,19975.6244820825
"t_run.16",263562.112841987,20521.0612671098
"t_run.17",278516.016522294,28756.0424192625
"t_run.18",410578.479992618,57066.7966145612
"t_run.19",377211.326728725,42073.6285686572
"t_run.20",314543.652685146,38835.8483403655
"t_run.21",301446.819544205,31498.9015187178
"t_run.22",194416.138727055,27340.2763392505
"t_run.23",161927.36416699,17829.8807475415
"t_run.24",130715.313716698,8886.11457826903
"t_run.25",208840.12382298,18322.3389481554
"t_run.26",228309.161918549,17483.5074001762
"t_run.27",241910.510500851,19589.6707250097
"t_run.28",364793.47749943,27851.2594659978
"t_run.29",338645.67545207,26070.0471331583
"t_run.30",319050.699125398,22836.2281746819
"t_run.31",256568.44351993,17785.4745463089
"t_run.32",217582.863739579,13892.2677251736
"t_run.33",191099.903526526,12826.8908699157
"t_run.34",114560.592577827,6339.72029304198
"t_run.35",115244.080662534,6939.05263749393
"t_run.36",80793.2759040138,8207.5911601873
"t_run.37",85467.1957584037,4894.9885838915
"t_run.38",89294.206499147,7584.57694805666
"t_run.39",122589.763884275,4932.21191396365
"t_run.40",134573.636871991,8922.08495133956
"t_run.41",135201.114951412,8976.56903130425
"t_run.42",152159.024655312,7754.29993617559
"t_run.43",206585.987240829,11162.7403080646
"t_run.44",135669.484990442,6849.95115770022
"t_run.45",129168.9676483,8127.36515306355
"t_run.46",154487.659279729,11004.1410492037
"t_run.47",121993.620890311,7308.7386298148
"t_run.48",170192.833471093,13832.0508106396
"t_esc",114945.678247797,26932.6355448438
"t_esc.1",234221.711697964,58911.5905406448
"t_esc.2",158586.882289407,28738.5903111226
"t_esc.3",148033.848072804,41399.652966401
"t_esc.4",274159.565354258,94663.61514234
"t_esc.5",209472.254208217,52769.2745638252
"t_esc.6",37664.4738918931,10207.8063442794
"t_esc.7",68199.9821581159,15666.2363500428
"t_esc.8",86322.2310764553,22005.5247592312
"t_esc.9",64825.0236193698,15802.1031706918
"t_esc.10",55724.0803287496,19074.1219966935
"t_esc.11",77924.3210877283,21078.6368943451
"t_esc.12",82666.4548585313,16147.3416936807
"t_esc.13",91978.8420645556,22276.9158774663
"t_esc.14",108050.363499338,21944.7956496474
"t_esc.15",106357.972027278,19399.4138482824
"t_esc.16",132373.74622677,19705.8312233974
"t_esc.17",178973.437056039,28481.117545682
"t_esc.18",287886.491324365,56877.8496536269
"t_esc.19",242548.199715942,41682.023768988
"t_esc.20",208874.455485796,38627.0065114297
"t_esc.21",210182.703665473,31272.9751915049
"t_esc.22",94206.9690203863,27059.8816428608
"t_esc.23",84053.6183700571,17547.2898995956
"t_esc.24",62303.8307982309,8407.39203023533
"t_esc.25",130365.123099441,18000.4798232365
"t_esc.26",146648.164970689,17132.7664550852
"t_esc.27",173808.525536853,19357.3601276612
"t_esc.28",264073.47475916,27538.6425895116
"t_esc.29",246910.19197823,25772.225955725
"t_esc.30",224835.74059091,22472.0259743871
"t_esc.31",159708.451605254,17272.407495374
"t_esc.32",118301.726149957,13233.8079203117
"t_esc.33",102951.275885971,12269.4292379791
"t_esc.34",43770.367475013,5528.64139277878
"t_esc.35",51402.818780645,6369.95845023049
"t_esc.36",57371.8261052004,8142.35396888532
"t_esc.37",37940.4911430108,4420.8909220973
"t_esc.38",77550.7981904683,7567.9109019582
"t_esc.39",106048.311369558,4960.36158745606
"t_esc.40",103419.83081458,8866.5220313745
"t_esc.41",118546.6256691,8967.39113444477
"t_esc.42",129426.51225241,7692.21890667904
"t_esc.43",168083.562313502,11035.6461714623
"t_esc.44",99463.4180201014,6669.88866598802
"t_esc.45",100417.265108267,8025.76094567356
"t_esc.46",119967.256340193,10897.809239324
"t_esc.47",84618.616353625,7106.3858812313
"t_esc.48",141468.554170161,13800.9844438856
