"","Estimate","Std.Error"
"t_run.22",192960.862417079,26540.9719605544
"t_run.23",162057.892259141,17506.1440433888
"t_run.24",130142.713309881,8592.53784383656
"t_run.25",207844.170347686,17670.9253678128
"t_run.26",227450.812879691,16822.9485254115
"t_run.27",233358.261496943,13014.9243844812
"t_run.28",368870.09762025,22612.978289727
"t_run.29",327861.336893144,17180.4929215167
"t_run.30",330674.601501466,18964.8656362785
"t_run.31",253319.56388167,12432.3586001663
"t_run.32",216866.491400109,13377.3021656503
"t_run.33",190661.054371304,12414.8725781686
"t_run.34",114241.794438006,6155.58530779224
"t_run.35",115008.126984375,6715.64378464889
"t_run.36",80604.1469176608,7934.9875725974
"t_run.37",85187.5349883156,4726.99724167615
"t_run.38",86225.5788154795,6336.05960894745
"t_run.39",128886.877800453,7841.41857928945
"t_run.40",134524.636980068,9171.19250774734
"t_run.41",137233.101546075,10005.2491078868
"t_run.42",148506.178849556,7498.68213919283
"t_run.43",202434.592548769,10834.1609596139
"t_run.44",133079.209492771,6630.08862532149
"t_run.45",126317.565680107,7866.91528504634
"t_run.46",150990.892941149,10644.895391484
"t_run.47",120180.668391124,7107.11011631503
"esc",114476.443173813,26399.3102221801
"esc.1",233982.340748403,57899.9305903141
"esc.2",157744.078130279,27999.6127788918
"esc.3",146260.764949181,40278.582086974
"esc.4",270943.665354981,92423.8620450519
"esc.5",207090.761452433,51343.9960574431
"esc.6",37196.3039370441,9933.96484270437
"esc.7",67666.4642537994,15262.7289250432
"esc.8",86128.0028777686,21612.2050201235
"esc.9",64542.1883541097,15461.6121178287
"esc.10",55173.6880718602,18623.9781947469
"esc.11",78743.786529343,20949.8341836499
"esc.12",82381.2543147345,15744.5923651964
"esc.13",90542.8897955581,21561.6079836232
"esc.14",107526.207258797,21391.6186517119
"esc.15",105290.784876232,18759.1745460576
"esc.16",132090.397851721,19163.9962978207
"esc.17",178976.655106399,27770.3710500993
"esc.18",286342.657023651,55431.1454664074
"esc.19",242133.430975047,40698.3621669381
"esc.20",205649.49620726,37297.578855702
"esc.21",208771.731206797,30252.8052477717
"esc.22",92747.4807409228,26249.990626708
"esc.23",84186.2180312533,17216.9376831028
"esc.24",61731.8119191505,8094.79177715504
"esc.25",129369.17375397,17336.9778560847
"esc.26",145789.811186007,16458.1363362119
"esc.27",165619.512073244,13056.6555586037
"esc.28",267961.78658226,22573.0086443453
"esc.29",236641.992612868,17255.3484612923
"esc.30",235490.208887094,19004.5568909237
"esc.31",156562.635162908,12514.5007337187
"esc.32",117591.014896475,12688.2520537592
"esc.33",102516.141627988,11835.81642268
"esc.34",43449.9403356989,5315.91497163645
"esc.35",51163.2974155793,6127.54202329889
"esc.36",57181.6391708778,7868.02580776581
"esc.37",37660.0341044757,4233.869401338
"esc.38",74497.9953173931,6332.53639358077
"esc.39",112309.135839631,7850.4725798506
"esc.40",103348.018665526,9168.60118559894
"esc.41",120571.633806466,9998.26472536454
"esc.42",125773.904509932,7434.34017639197
"esc.43",163932.695314172,10702.9497167642
"esc.44",96873.9308482614,6443.49003770024
"esc.45",97566.0307697013,7761.79072100935
"esc.46",116470.650960951,10534.7930840175
"esc.47",82805.9943912071,6898.70675931163
